OrderID;Date;ProductCategory;Price;Quantity;Date_raw;TotalSale
893;2022-03-11;alimento;26.0;1.0;11-mar-22;26.0
894;2022-03-31;alimento;45.0;5.0;31/03/2022;225.0
895;2022-01-24;alimento;6.0;1.0;24/01/2022;6.0
896;2022-03-07;alimento;28.0;3.0;07-mar-22;84.0
897;2022-05-15;alimento;24.0;2.0;15/05/2022;48.0
898;2022-05-10;hogar;5.0;2.0;10/05/2022;10.0
899;;hogar;39.0;3.0;10-abr-22;117.0
900;2022-06-01;hogar;24.0;1.0;01/06/2022;24.0
901;2022-03-10;jardin;3.0;2.0;10/03/2022;6.0
902;2022-06-01;jardin;31.0;3.0;01-jun-22;93.0
903;2022-04-29;jardin;47.0;2.0;29/04/2022;94.0
904;2022-04-19;jardin;22.0;4.0;19/04/2022;88.0
905;;camping;13.0;5.0;26-abr-22;65.0
906;2022-03-18;camping;24.0;4.0;18/03/2022;96.0
907;2022-03-06;camping;28.0;2.0;06/03/2022;56.0
908;2022-03-27;camping;3.0;3.0;27-mar-22;9.0
909;2022-03-19;vestimenta;33.0;5.0;19/03/2022;165.0
910;2022-04-07;vestimenta;17.0;5.0;07/04/2022;85.0
911;2022-03-17;vestimenta;2.0;2.0;17-mar-22;4.0
912;2022-03-26;vestimenta;50.0;5.0;26/03/2022;250.0
913;2022-05-20;electronica;47.0;4.0;20/05/2022;188.0
914;2022-06-03;electronica;48.0;4.0;03-jun-22;192.0
915;2022-05-03;electronica;32.0;4.0;03/05/2022;128.0
916;2022-01-02;electronica;31.0;4.0;02/01/2022;124.0
917;2022-05-15;alimento;23.0;4.0;15-may-22;92.0
918;2022-02-06;alimento;34.0;5.0;06/02/2022;170.0
919;2022-03-21;alimento;5.0;3.0;21/03/2022;15.0
920;2022-03-11;alimento;28.0;1.0;11-mar-22;28.0
921;2022-02-02;alimento;4.0;2.0;02/02/2022;8.0
922;2022-03-12;hogar;45.0;3.0;12/03/2022;135.0
923;;hogar;10.0;4.0;25-ene-22;40.0
924;2022-01-11;hogar;10.0;2.0;11/01/2022;20.0
925;2022-01-28;jardin;21.0;5.0;28/01/2022;105.0
926;2022-02-02;jardin;35.0;1.0;02-feb-22;35.0
927;2022-05-10;jardin;34.0;4.0;10/05/2022;136.0
928;2022-04-02;jardin;44.0;4.0;02/04/2022;176.0
929;2022-05-15;camping;49.0;1.0;15-may-22;49.0
930;2022-03-04;camping;41.0;4.0;04/03/2022;164.0
931;2022-02-17;camping;21.0;4.0;17/02/2022;84.0
932;2022-05-15;camping;46.0;2.0;15-may-22;92.0
933;2022-05-27;vestimenta;4.0;3.0;27/05/2022;12.0
934;2022-03-27;vestimenta;14.0;1.0;27/03/2022;14.0
935;;vestimenta;11.0;4.0;29-abr-22;44.0
936;2022-04-06;vestimenta;32.0;2.0;06/04/2022;64.0
937;2022-04-25;electronica;11.0;3.0;25/04/2022;33.0
938;2022-02-21;electronica;41.0;1.0;21-feb-22;41.0
939;2022-02-21;electronica;40.0;1.0;21/02/2022;40.0
940;2022-01-30;electronica;23.0;2.0;30/01/2022;46.0
941;;alimento;6.0;3.0;18-abr-22;18.0
942;2022-05-19;alimento;11.0;1.0;19/05/2022;11.0
943;2022-01-07;alimento;36.0;2.0;07/01/2022;72.0
944;2022-06-03;alimento;37.0;3.0;03-jun-22;111.0
945;2022-01-16;alimento;21.0;4.0;16/01/2022;84.0
946;2022-03-01;hogar;24.0;5.0;01/03/2022;120.0
947;2022-03-18;hogar;22.0;1.0;18-mar-22;22.0
948;2022-03-16;hogar;10.0;5.0;16/03/2022;50.0
949;2022-03-14;jardin;27.0;1.0;14/03/2022;27.0
950;;jardin;8.0;5.0;31-ene-22;40.0
951;2022-01-11;jardin;45.0;1.0;11/01/2022;45.0
952;2022-05-21;jardin;38.0;5.0;21/05/2022;190.0
953;2022-02-03;camping;32.0;5.0;03-feb-22;160.0
954;2022-05-14;camping;39.0;1.0;14/05/2022;39.0
955;2022-03-18;camping;50.0;4.0;18/03/2022;200.0
956;2022-03-31;camping;12.0;4.0;31-mar-22;48.0
957;2022-02-24;vestimenta;47.0;5.0;24/02/2022;235.0
958;2022-03-07;vestimenta;27.0;5.0;07/03/2022;135.0
959;2022-02-25;vestimenta;30.0;3.0;25-feb-22;90.0
960;2022-01-13;vestimenta;28.0;5.0;13/01/2022;140.0
961;2022-02-24;electronica;11.0;3.0;24/02/2022;33.0
962;;electronica;36.0;4.0;05-ene-22;144.0
963;2022-04-16;electronica;35.0;1.0;16/04/2022;35.0
964;2022-04-17;electronica;26.0;2.0;17/04/2022;52.0
965;;alimento;29.0;1.0;08-abr-22;29.0
966;2022-05-30;alimento;11.0;4.0;30/05/2022;44.0
967;2022-03-25;alimento;13.0;5.0;25/03/2022;65.0
968;;alimento;26.0;3.0;05-ene-22;78.0
969;2022-02-27;alimento;50.0;2.0;27/02/2022;100.0
970;2022-04-11;hogar;11.0;1.0;11/04/2022;11.0
971;;hogar;26.0;1.0;19-abr-22;26.0
972;2022-02-11;hogar;32.0;2.0;11/02/2022;64.0
973;2022-05-19;jardin;30.0;4.0;19/05/2022;120.0
974;2022-03-25;jardin;46.0;4.0;25-mar-22;184.0
975;2022-05-26;jardin;11.0;1.0;26/05/2022;11.0
976;2022-04-29;jardin;40.0;1.0;29/04/2022;40.0
977;2022-03-05;camping;45.0;2.0;05-mar-22;90.0
978;2022-02-25;camping;12.0;2.0;25/02/2022;24.0
979;2022-01-06;camping;4.0;5.0;06/01/2022;20.0
980;;camping;14.0;2.0;26-ene-22;28.0
981;2022-05-01;vestimenta;46.0;5.0;01/05/2022;230.0
982;2022-04-01;vestimenta;50.0;2.0;01/04/2022;100.0
983;;vestimenta;38.0;4.0;30-abr-22;152.0
984;2022-04-27;vestimenta;49.0;1.0;27/04/2022;49.0
985;2022-02-01;electronica;23.0;4.0;01/02/2022;92.0
986;;electronica;39.0;1.0;17-abr-22;39.0
987;2022-03-19;electronica;24.0;3.0;19/03/2022;72.0
988;2022-03-19;electronica;10.0;2.0;19/03/2022;20.0
989;;alimento;29.0;1.0;18-abr-22;29.0
990;2022-05-30;alimento;19.0;2.0;30/05/2022;38.0
991;2022-02-23;alimento;25.0;1.0;23/02/2022;25.0
992;2022-02-19;alimento;34.0;1.0;19-feb-22;34.0
993;2022-01-29;alimento;23.0;3.0;29/01/2022;69.0
994;2022-04-28;hogar;12.0;2.0;28/04/2022;24.0
995;2022-02-16;hogar;20.0;4.0;16-feb-22;80.0
996;2022-02-17;hogar;17.0;3.0;17/02/2022;51.0
997;2022-01-28;jardin;8.0;3.0;28/01/2022;24.0
998;;jardin;21.0;1.0;19-abr-22;21.0
999;2022-04-27;jardin;15.0;3.0;27/04/2022;45.0
1000;2022-03-09;jardin;48.0;1.0;09/03/2022;48.0
1001;2022-03-01;camping;45.0;2.0;01-mar-22;90.0
1002;2022-03-07;camping;30.0;1.0;07/03/2022;30.0
1003;2022-03-04;camping;12.0;2.0;04/03/2022;24.0
1004;;camping;5.0;1.0;12-abr-22;5.0
1005;2022-01-26;vestimenta;39.0;2.0;26/01/2022;78.0
1006;2022-05-05;vestimenta;3.0;4.0;05/05/2022;12.0
1007;2022-02-27;vestimenta;38.0;4.0;27-feb-22;152.0
1008;2022-01-10;vestimenta;24.0;3.0;10/01/2022;72.0
1009;2022-05-17;electronica;22.0;3.0;17/05/2022;66.0
1010;2022-05-19;electronica;16.0;2.0;19-may-22;32.0
1011;2022-01-25;electronica;46.0;3.0;25/01/2022;138.0
1012;2022-01-31;electronica;37.0;4.0;31/01/2022;148.0
1013;2022-03-09;alimento;46.0;1.0;09-mar-22;46.0
1014;2022-05-10;alimento;38.0;5.0;10/05/2022;190.0
1015;2022-02-01;alimento;19.0;1.0;01/02/2022;19.0
1016;;alimento;40.0;4.0;29-ene-22;160.0
1017;2022-01-03;alimento;40.0;5.0;03/01/2022;200.0
1018;2022-04-09;hogar;20.0;3.0;09/04/2022;60.0
1019;;hogar;15.0;4.0;03-abr-22;60.0
1020;2022-01-04;hogar;15.0;4.0;04/01/2022;60.0
1021;2022-05-23;jardin;29.0;3.0;23/05/2022;87.0
1022;2022-06-05;jardin;29.0;3.0;05-jun-22;87.0
1023;2022-01-04;jardin;19.0;4.0;04/01/2022;76.0
1024;2022-04-13;jardin;32.0;4.0;13/04/2022;128.0
1025;;camping;45.0;4.0;30-ene-22;180.0
1026;2022-01-28;camping;23.0;4.0;28/01/2022;92.0
1027;2022-03-08;camping;38.0;2.0;08/03/2022;76.0
1028;;camping;9.0;5.0;02-abr-22;45.0
1029;2022-05-05;vestimenta;13.0;2.0;05/05/2022;26.0
1030;2022-06-03;vestimenta;38.0;2.0;03/06/2022;76.0
1031;;vestimenta;42.0;1.0;22-ene-22;42.0
1032;2022-04-19;vestimenta;20.0;1.0;19/04/2022;20.0
1033;2022-06-04;electronica;8.0;3.0;04/06/2022;24.0
1034;;electronica;43.0;3.0;11-abr-22;129.0
1035;2022-02-11;electronica;8.0;3.0;11/02/2022;24.0
1036;2022-03-15;electronica;10.0;2.0;15/03/2022;20.0
1037;2022-05-24;alimento;44.0;5.0;24-may-22;220.0
1038;2022-01-15;alimento;38.0;5.0;15/01/2022;190.0
1039;2022-05-28;alimento;3.0;1.0;28/05/2022;3.0
1040;;alimento;30.0;4.0;29-abr-22;120.0
1041;2022-01-30;alimento;39.0;5.0;30/01/2022;195.0
1042;2022-04-19;hogar;43.0;5.0;19/04/2022;215.0
1043;2022-05-23;hogar;15.0;3.0;23-may-22;45.0
1044;2022-03-09;hogar;33.0;1.0;09/03/2022;33.0
1045;2022-04-24;jardin;25.0;5.0;24/04/2022;125.0
1046;2022-02-22;jardin;25.0;2.0;22-feb-22;50.0
1047;2022-02-09;jardin;41.0;2.0;09/02/2022;82.0
1048;2022-02-03;jardin;27.0;3.0;03/02/2022;81.0
1049;;camping;25.0;2.0;30-abr-22;50.0
1050;2022-03-26;camping;8.0;5.0;26/03/2022;40.0
1051;2022-03-17;camping;43.0;4.0;17/03/2022;172.0
1052;2022-05-08;camping;28.0;4.0;08-may-22;112.0
1053;2022-03-20;vestimenta;14.0;1.0;20/03/2022;14.0
1054;2022-03-24;vestimenta;36.0;3.0;24/03/2022;108.0
1055;;vestimenta;13.0;2.0;23-abr-22;26.0
1056;2022-03-03;vestimenta;20.0;2.0;03/03/2022;40.0
1057;2022-05-30;electronica;13.0;2.0;30/05/2022;26.0
1058;2022-03-20;electronica;22.0;4.0;20-mar-22;88.0
1059;2022-01-29;electronica;41.0;2.0;29/01/2022;82.0
1060;2022-04-02;electronica;38.0;3.0;02/04/2022;114.0
1061;2022-02-10;alimento;5.0;3.0;10-feb-22;15.0
1062;2022-05-02;alimento;16.0;4.0;02/05/2022;64.0
1063;2022-06-03;alimento;28.0;1.0;03/06/2022;28.0
1064;2022-02-09;alimento;41.0;3.0;09-feb-22;123.0
1065;2022-04-29;alimento;3.0;4.0;29/04/2022;12.0
1066;2022-02-14;hogar;32.0;1.0;14/02/2022;32.0
1067;2022-02-17;hogar;15.0;3.0;17-feb-22;45.0
1068;2022-05-14;hogar;19.0;2.0;14/05/2022;38.0
1069;2022-01-06;jardin;24.0;3.0;06/01/2022;72.0
1070;2022-02-12;jardin;51.0;1.0;12-feb-22;51.0
1071;2022-05-15;jardin;8.0;4.0;15/05/2022;32.0
1072;2022-05-21;jardin;46.0;2.0;21/05/2022;92.0
1073;;camping;48.0;2.0;03-abr-22;96.0
1074;2022-05-05;camping;6.0;2.0;05/05/2022;12.0
1075;2022-02-05;camping;6.0;1.0;05/02/2022;6.0
1076;2022-05-03;camping;34.0;3.0;03-may-22;102.0
1077;2022-05-26;vestimenta;44.0;1.0;26/05/2022;44.0
1078;2022-03-02;vestimenta;8.0;2.0;02/03/2022;16.0
1079;2022-03-13;vestimenta;19.0;3.0;13-mar-22;57.0
1080;2022-01-22;vestimenta;7.0;3.0;22/01/2022;21.0
1081;2022-04-13;electronica;38.0;1.0;13/04/2022;38.0
1082;;electronica;5.0;1.0;18-abr-22;5.0
1083;2022-06-06;electronica;22.0;1.0;06/06/2022;22.0
1084;2022-04-06;electronica;42.0;4.0;06/04/2022;168.0
1085;2022-03-28;alimento;47.0;3.0;28-mar-22;141.0
1086;2022-05-06;alimento;51.0;5.0;06/05/2022;255.0
1087;2022-02-02;alimento;10.0;3.0;02/02/2022;30.0
1088;;alimento;42.0;3.0;24-ene-22;126.0
1089;2022-01-06;alimento;31.0;1.0;06/01/2022;31.0
1090;2022-04-09;hogar;30.0;1.0;09/04/2022;30.0
1091;2022-02-08;hogar;20.0;1.0;08-feb-22;20.0
1092;2022-05-15;hogar;42.0;2.0;15/05/2022;84.0
1093;2022-06-01;jardin;20.0;2.0;01/06/2022;40.0
1094;2022-05-15;jardin;10.0;4.0;15-may-22;40.0
1095;2022-04-15;jardin;34.0;2.0;15/04/2022;68.0
1096;2022-01-06;jardin;42.0;2.0;06/01/2022;84.0
1097;2022-03-17;camping;36.0;2.0;17-mar-22;72.0
1098;2022-03-19;camping;4.0;2.0;19/03/2022;8.0
1099;2022-02-03;camping;38.0;1.0;03/02/2022;38.0
1100;;camping;3.0;2.0;26-abr-22;6.0
1101;2022-06-04;vestimenta;6.0;2.0;04/06/2022;12.0
1102;2022-03-16;vestimenta;26.0;2.0;16/03/2022;52.0
1103;2022-02-21;vestimenta;2.0;1.0;21-feb-22;2.0
1104;2022-01-23;vestimenta;33.0;5.0;23/01/2022;165.0
1105;2022-04-21;vestimenta;4.0;1.0;21/04/2022;4.0
1106;;electronica;14.0;4.0;02-abr-22;56.0
1107;2022-05-15;electronica;26.0;1.0;15/05/2022;26.0
1108;2022-05-07;electronica;41.0;1.0;07/05/2022;41.0
1109;2022-03-26;electronica;30.0;1.0;26-mar-22;30.0
1110;2022-03-06;alimento;27.0;1.0;06/03/2022;27.0
1111;2022-04-11;alimento;46.0;5.0;11/04/2022;230.0
1112;2022-02-23;alimento;23.0;4.0;23-feb-22;92.0
1113;2022-03-05;alimento;42.0;3.0;05/03/2022;126.0
1114;2022-05-25;alimento;21.0;5.0;25/05/2022;105.0
1115;2022-03-17;hogar;45.0;2.0;17-mar-22;90.0
1116;2022-04-08;hogar;11.0;5.0;08/04/2022;55.0
1117;2022-03-14;hogar;48.0;5.0;14/03/2022;240.0
1118;;jardin;35.0;2.0;23-abr-22;70.0
1119;2022-02-12;jardin;15.0;4.0;12/02/2022;60.0
1120;2022-05-27;jardin;12.0;1.0;27/05/2022;12.0
1121;2022-02-01;jardin;41.0;2.0;01-feb-22;82.0
1122;2022-05-01;camping;22.0;1.0;01/05/2022;22.0
1123;2022-02-08;camping;8.0;1.0;08/02/2022;8.0
1124;2022-05-27;camping;9.0;2.0;27-may-22;18.0
1125;2022-05-26;camping;33.0;2.0;26/05/2022;66.0
1126;2022-04-10;vestimenta;15.0;5.0;10/04/2022;75.0
1127;2022-05-25;vestimenta;17.0;3.0;25-may-22;51.0
1128;2022-02-05;vestimenta;31.0;3.0;05/02/2022;93.0
1129;2022-04-08;vestimenta;22.0;4.0;08/04/2022;88.0
1130;;vestimenta;4.0;1.0;20-abr-22;4.0
1131;2022-02-17;electronica;34.0;1.0;17/02/2022;34.0
1132;2022-01-24;electronica;30.0;2.0;24/01/2022;60.0
1133;;electronica;26.0;1.0;17-ene-22;26.0
1134;2022-02-18;electronica;14.0;2.0;18/02/2022;28.0
1135;2022-01-19;alimento;10.0;1.0;19/01/2022;10.0
1136;;alimento;33.0;1.0;22-ene-22;33.0
1137;2022-03-12;alimento;45.0;3.0;12/03/2022;135.0
1138;2022-02-19;alimento;23.0;4.0;19/02/2022;92.0
1139;;alimento;17.0;3.0;06-abr-22;51.0
1140;2022-04-20;hogar;20.0;3.0;20/04/2022;60.0
1141;2022-03-01;hogar;15.0;2.0;01/03/2022;30.0
1142;;hogar;42.0;2.0;31-ene-22;84.0
1143;2022-05-17;jardin;38.0;5.0;17/05/2022;190.0
1144;2022-02-27;jardin;38.0;4.0;27/02/2022;152.0
1145;2022-02-18;jardin;22.0;2.0;18-feb-22;44.0
1146;2022-01-26;jardin;47.0;1.0;26/01/2022;47.0
1147;2022-02-02;camping;29.0;2.0;02/02/2022;58.0
1148;2022-02-10;camping;44.0;5.0;10-feb-22;220.0
1149;2022-06-01;camping;22.0;1.0;01/06/2022;22.0
1150;2022-06-03;camping;50.0;1.0;03/06/2022;50.0
1151;2022-02-04;vestimenta;46.0;5.0;04-feb-22;230.0
1152;2022-03-07;vestimenta;3.0;3.0;07/03/2022;9.0
1153;2022-01-07;vestimenta;26.0;4.0;07/01/2022;104.0
1154;;vestimenta;11.0;4.0;28-ene-22;44.0
1155;2022-02-24;vestimenta;6.0;3.0;24/02/2022;18.0
1156;2022-05-04;electronica;28.0;2.0;04/05/2022;56.0
1157;2022-03-31;electronica;18.0;2.0;31-mar-22;36.0
1158;2022-03-28;electronica;47.0;5.0;28/03/2022;235.0
1159;2022-05-06;electronica;40.0;5.0;06/05/2022;200.0
1160;;alimento;29.0;4.0;18-ene-22;116.0
1161;2022-05-18;alimento;50.0;4.0;18/05/2022;200.0
1162;2022-05-02;alimento;32.0;2.0;02/05/2022;64.0
1163;2022-02-22;alimento;49.0;4.0;22-feb-22;196.0
1164;2022-01-28;alimento;34.0;4.0;28/01/2022;136.0
1165;2022-05-07;hogar;21.0;1.0;07/05/2022;21.0
1166;2022-03-05;hogar;32.0;1.0;05-mar-22;32.0
1167;2022-03-02;hogar;47.0;4.0;02/03/2022;188.0
1168;2022-03-20;jardin;17.0;1.0;20/03/2022;17.0
1169;2022-02-17;jardin;30.0;2.0;17-feb-22;60.0
1170;2022-05-02;jardin;32.0;2.0;02/05/2022;64.0
1171;2022-06-01;jardin;40.0;1.0;01/06/2022;40.0
1172;2022-05-31;camping;23.0;3.0;31-may-22;69.0
1173;2022-02-14;camping;45.0;3.0;14/02/2022;135.0
1174;2022-04-12;camping;45.0;4.0;12/04/2022;180.0
1175;2022-05-27;camping;38.0;3.0;27-may-22;114.0
1176;2022-01-17;vestimenta;3.0;1.0;17/01/2022;3.0
1177;2022-05-14;vestimenta;38.0;4.0;14/05/2022;152.0
1178;2022-02-23;vestimenta;37.0;5.0;23-feb-22;185.0
1179;2022-03-27;vestimenta;48.0;2.0;27/03/2022;96.0
1180;2022-04-16;vestimenta;43.0;2.0;16/04/2022;86.0
1181;;electronica;45.0;5.0;14-ene-22;225.0
1182;2022-04-16;electronica;22.0;5.0;16/04/2022;110.0
1183;2022-04-17;electronica;35.0;5.0;17/04/2022;175.0
1184;2022-03-24;electronica;41.0;1.0;24-mar-22;41.0
1185;2022-02-23;alimento;7.0;3.0;23/02/2022;21.0
1186;2022-05-01;alimento;6.0;3.0;01/05/2022;18.0
1187;;alimento;27.0;3.0;20-ene-22;81.0
1188;2022-01-28;alimento;20.0;3.0;28/01/2022;60.0
1189;2022-01-15;alimento;13.0;4.0;15/01/2022;52.0
1190;2022-03-30;hogar;18.0;1.0;30-mar-22;18.0
1191;2022-06-01;hogar;20.0;5.0;01/06/2022;100.0
1192;2022-01-13;hogar;7.0;1.0;13/01/2022;7.0
1193;2022-06-05;jardin;25.0;2.0;05-jun-22;50.0
1194;2022-01-27;jardin;46.0;2.0;27/01/2022;92.0
1195;2022-03-15;jardin;45.0;5.0;15/03/2022;225.0
1196;;jardin;6.0;2.0;06-ene-22;12.0
1197;2022-05-21;camping;25.0;5.0;21/05/2022;125.0
1198;2022-03-01;camping;34.0;5.0;01/03/2022;170.0
1199;;camping;2.0;2.0;25-abr-22;4.0
1200;2022-05-21;camping;20.0;1.0;21/05/2022;20.0
1201;2022-04-16;vestimenta;45.0;3.0;16/04/2022;135.0
1202;2022-03-30;vestimenta;50.0;1.0;30-mar-22;50.0
1203;2022-03-11;vestimenta;35.0;2.0;11/03/2022;70.0
1204;2022-03-09;vestimenta;10.0;1.0;09/03/2022;10.0
1205;;vestimenta;7.0;5.0;13-abr-22;35.0
1206;2022-04-29;electronica;13.0;2.0;29/04/2022;26.0
1207;2022-01-16;electronica;34.0;3.0;16/01/2022;102.0
1208;;electronica;32.0;2.0;21-abr-22;64.0
1209;2022-04-29;electronica;20.0;4.0;29/04/2022;80.0
1210;2022-04-26;alimento;45.0;2.0;26/04/2022;90.0
1211;2022-05-14;alimento;22.0;1.0;14-may-22;22.0
1212;2022-02-21;alimento;3.0;1.0;21/02/2022;3.0
1213;2022-02-14;alimento;9.0;3.0;14/02/2022;27.0
1214;2022-02-19;alimento;16.0;3.0;19-feb-22;48.0
1215;2022-04-14;hogar;7.0;5.0;14/04/2022;35.0
1216;2022-02-14;hogar;44.0;5.0;14/02/2022;220.0
1217;2022-02-24;hogar;34.0;1.0;24-feb-22;34.0
1218;2022-04-19;jardin;29.0;3.0;19/04/2022;87.0
1219;2022-03-08;jardin;43.0;1.0;08/03/2022;43.0
1220;2022-02-06;jardin;7.0;2.0;06-feb-22;14.0
1221;2022-04-25;jardin;13.0;3.0;25/04/2022;39.0
1222;2022-05-19;camping;32.0;5.0;19/05/2022;160.0
1223;2022-03-20;camping;2.0;1.0;20-mar-22;2.0
1224;2022-01-21;camping;3.0;2.0;21/01/2022;6.0
1225;2022-04-03;camping;13.0;3.0;03/04/2022;39.0
1226;;vestimenta;26.0;3.0;01-abr-22;78.0
1227;2022-01-06;vestimenta;28.0;2.0;06/01/2022;56.0
1228;2022-04-10;vestimenta;7.0;3.0;10/04/2022;21.0
1229;;vestimenta;21.0;2.0;09-ene-22;42.0
1230;2022-01-11;vestimenta;48.0;3.0;11/01/2022;144.0
1231;2022-05-15;electronica;45.0;1.0;15/05/2022;45.0
1232;2022-05-07;electronica;10.0;3.0;07-may-22;30.0
1233;2022-03-26;electronica;22.0;3.0;26/03/2022;66.0
1234;2022-03-16;electronica;28.0;1.0;16/03/2022;28.0
1235;;alimento;38.0;5.0;30-ene-22;190.0
1236;2022-05-11;alimento;16.0;4.0;11/05/2022;64.0
1237;2022-04-30;alimento;33.0;2.0;30/04/2022;66.0
1238;;alimento;22.0;3.0;28-abr-22;66.0
1239;2022-04-05;alimento;4.0;1.0;05/04/2022;4.0
1240;2022-02-23;hogar;5.0;5.0;23/02/2022;25.0
1241;;hogar;27.0;5.0;17-ene-22;135.0
1242;2022-03-10;hogar;28.0;4.0;10/03/2022;112.0
1243;2022-03-26;jardin;45.0;1.0;26/03/2022;45.0
1244;;jardin;6.0;2.0;29-ene-22;12.0
1245;2022-03-02;jardin;25.0;4.0;02/03/2022;100.0
1246;2022-04-05;jardin;13.0;4.0;05/04/2022;52.0
1247;2022-06-02;camping;23.0;1.0;02-jun-22;23.0
1248;2022-01-22;camping;28.0;2.0;22/01/2022;56.0
1249;2022-01-01;camping;46.0;1.0;01/01/2022;46.0
1250;2022-05-27;camping;50.0;5.0;27-may-22;250.0
1251;2022-03-24;vestimenta;28.0;1.0;24/03/2022;28.0
1252;2022-05-18;vestimenta;13.0;3.0;18/05/2022;39.0
1253;2022-03-30;vestimenta;25.0;5.0;30-mar-22;125.0
1254;2022-04-16;vestimenta;8.0;2.0;16/04/2022;16.0
1255;2022-04-23;vestimenta;16.0;5.0;23/04/2022;80.0
1256;2022-05-12;electronica;16.0;2.0;12-may-22;32.0
1257;2022-03-30;electronica;13.0;2.0;30/03/2022;26.0
1258;2022-03-25;electronica;9.0;1.0;25/03/2022;9.0
1259;;electronica;43.0;4.0;21-abr-22;172.0
1260;2022-02-27;alimento;16.0;5.0;27/02/2022;80.0
1261;2022-05-12;alimento;23.0;4.0;12/05/2022;92.0
1262;;alimento;43.0;4.0;19-abr-22;172.0
1263;2022-04-22;alimento;17.0;2.0;22/04/2022;34.0
1264;2022-06-06;alimento;4.0;4.0;06/06/2022;16.0
1265;;hogar;19.0;4.0;27-abr-22;76.0
1266;2022-05-08;hogar;43.0;1.0;08/05/2022;43.0
1267;2022-01-17;hogar;32.0;3.0;17/01/2022;96.0
1268;;jardin;47.0;2.0;01-abr-22;94.0
1269;2022-03-16;jardin;22.0;4.0;16/03/2022;88.0
1270;2022-05-24;jardin;26.0;4.0;24/05/2022;104.0
1271;2022-05-10;jardin;10.0;3.0;10-may-22;30.0
1272;2022-03-25;camping;32.0;2.0;25/03/2022;64.0
1273;2022-04-02;camping;39.0;5.0;02/04/2022;195.0
1274;2022-05-02;camping;37.0;1.0;02-may-22;37.0
1275;2022-01-05;camping;21.0;3.0;05/01/2022;63.0
1276;2022-01-18;vestimenta;19.0;5.0;18/01/2022;95.0
1277;;vestimenta;27.0;5.0;18-ene-22;135.0
1278;2022-04-05;vestimenta;48.0;1.0;05/04/2022;48.0
1279;2022-02-04;vestimenta;14.0;1.0;04/02/2022;14.0
1280;2022-06-02;vestimenta;39.0;5.0;02-jun-22;195.0
1281;2022-03-09;electronica;47.0;2.0;09/03/2022;94.0
1282;2022-01-05;electronica;14.0;1.0;05/01/2022;14.0
1283;2022-02-28;electronica;7.0;3.0;28-feb-22;21.0
1284;2022-01-03;electronica;30.0;5.0;03/01/2022;150.0
1285;2022-04-26;alimento;11.0;5.0;26/04/2022;55.0
1286;2022-03-16;alimento;16.0;1.0;16-mar-22;16.0
1287;2022-04-29;alimento;9.0;1.0;29/04/2022;9.0
1288;2022-04-20;alimento;50.0;3.0;20/04/2022;150.0
1289;2022-02-17;alimento;15.0;1.0;17-feb-22;15.0
1290;2022-01-06;hogar;34.0;5.0;06/01/2022;170.0
1291;2022-02-11;hogar;38.0;3.0;11/02/2022;114.0
1292;2022-03-17;hogar;32.0;1.0;17-mar-22;32.0
1293;2022-03-26;jardin;50.0;3.0;26/03/2022;150.0
1294;2022-02-21;jardin;16.0;1.0;21/02/2022;16.0
1295;2022-03-17;jardin;15.0;1.0;17-mar-22;15.0
1296;2022-04-20;jardin;27.0;4.0;20/04/2022;108.0
1297;2022-03-04;camping;14.0;3.0;04/03/2022;42.0
1298;2022-05-06;camping;6.0;2.0;06-may-22;12.0
1299;2022-02-16;camping;34.0;4.0;16/02/2022;136.0
1300;2022-05-01;camping;12.0;3.0;01/05/2022;36.0
1301;2022-06-05;vestimenta;35.0;3.0;05-jun-22;105.0
1302;2022-03-25;vestimenta;51.0;4.0;25/03/2022;204.0
1303;2022-01-07;vestimenta;28.0;3.0;07/01/2022;84.0
1304;2022-03-04;vestimenta;47.0;1.0;04-mar-22;47.0
1305;2022-04-28;vestimenta;44.0;2.0;28/04/2022;88.0
1306;2022-04-30;electronica;7.0;1.0;30/04/2022;7.0
1307;2022-02-28;electronica;20.0;4.0;28-feb-22;80.0
1308;2022-02-18;electronica;47.0;1.0;18/02/2022;47.0
1309;2022-04-14;electronica;17.0;1.0;14/04/2022;17.0
1310;2022-03-25;alimento;36.0;1.0;25-mar-22;36.0
1311;2022-03-05;alimento;46.0;2.0;05/03/2022;92.0
1312;2022-05-18;alimento;20.0;2.0;18/05/2022;40.0
1313;2022-05-18;alimento;43.0;2.0;18-may-22;86.0
1314;2022-05-01;alimento;29.0;4.0;01/05/2022;116.0
1315;2022-01-02;hogar;33.0;4.0;02/01/2022;132.0
1316;2022-06-06;hogar;14.0;5.0;06-jun-22;70.0
1317;2022-06-06;hogar;13.0;3.0;06/06/2022;39.0
1318;2022-05-02;jardin;11.0;2.0;02/05/2022;22.0
1319;2022-05-21;jardin;31.0;2.0;21-may-22;62.0
1320;2022-05-30;jardin;11.0;4.0;30/05/2022;44.0
1321;2022-01-09;jardin;46.0;4.0;09/01/2022;184.0
1322;2022-02-10;camping;15.0;4.0;10-feb-22;60.0
1323;2022-06-04;camping;16.0;2.0;04/06/2022;32.0
1324;2022-02-01;camping;20.0;3.0;01/02/2022;60.0
1325;2022-05-13;camping;33.0;1.0;13-may-22;33.0
1326;2022-06-03;vestimenta;5.0;5.0;03/06/2022;25.0
